sc_gid,res_gids,gen_gids,gid_counts,n_gids,mean_cf,mean_lcoe,mean_res,capacity,area_sq_km,latitude,longitude,country,state,county,elevation,timezone,nlcd_aea_90,flood_aea_90,zoning_aea_90,sc_point_gid,sc_row_ind,sc_col_ind,res_class,voltage,category,ac_cap,trans_gids,trans_line_gid,trans_geometry,dist_mi,trans_cap_cost,lcot,total_lcoe
63,"[158494, 158495, 158006]","[2084, 2085, 2078]","[4.0, 2.0, 2.0]",8,19.05,43.72715759277344,4.453499794006348,2.0736,0.0648,40.74700164794922,-105.2030029296875,United States,Colorado,Larimer,1808.92333984375,-7,"{""54.0"": 1.0, ""57.0"": 1.0, ""58.0"": 1.0, ""60.0"": 1.0, ""62.0"": 2.0, ""65.0"": 1.0, ""67.0"": 1.0}",,"{""6.0"": 8.0}",1035,5,115,0,13.2,TransLine,9999,,34265,"LINESTRING (940668.3989524876 453850.0373720034, 940670.9367717464 453938.3653927103, 940671.1026778839 453943.9819040062)",4.941827933784288,32121.683033186982,1.2126620194397884,44.93981961221323
64,"[158495, 158496, 158006, 158007]","[2085, 2086, 2078, 2079]","[30.0, 1.0, 76.0, 22.0]",129,19.07,43.75978088378906,4.466867923736572,33.4368,1.0449,40.74700164794922,-105.16899871826172,United States,Colorado,Larimer,1746.407470703125,-7,"{""36.0"": 1.0, ""45.0"": 1.0, ""46.0"": 1.0, ""49.0"": 2.0, ""50.0"": 1.0, ""53.0"": 12.0, ""54.0"": 9.0, ""55.0"": 10.0, ""56.0"": 3.0, ""57.0"": 6.0, ""58.0"": 5.0, ""59.0"": 10.0, ""60.0"": 3.0, ""61.0"": 3.0, ""62.0"": 3.0, ""63.0"": 6.0, ""64.0"": 3.0, ""65.0"": 4.0, ""66.0"": 2.0, ""67.0"": 5.0, ""68.0"": 8.0, ""69.0"": 7.0, ""70.0"": 10.0, ""71.0"": 14.0}",,"{""6.0"": 129.0}",1036,5,116,0,13.2,TransLine,9999,,34265,"LINESTRING (940668.3989524876 453850.0373720034, 940670.9367717464 453938.3653927103, 940671.1026778839 453943.9819040062)",5.003709696785882,32348.603458113834,1.2202604051568369,44.98004128894589
65,"[158496, 158007, 158008]","[2086, 2079, 2080]","[16.0, 137.0, 1.0]",154,18.91,44.17701721191406,4.4488959312438965,39.9168,1.2473999999999998,40.74700164794922,-105.13500213623048,United States,Colorado,Larimer,1671.119140625,-7,"{""45.0"": 1.0, ""47.0"": 1.0, ""50.0"": 1.0, ""53.0"": 3.0, ""54.0"": 3.0, ""55.0"": 2.0, ""56.0"": 1.0, ""58.0"": 3.0, ""59.0"": 1.0, ""60.0"": 2.0, ""62.0"": 1.0, ""65.0"": 1.0, ""66.0"": 4.0, ""67.0"": 2.0, ""68.0"": 3.0, ""69.0"": 1.0, ""70.0"": 2.0, ""71.0"": 122.0}",,"{""6.0"": 154.0}",1037,5,117,0,13.2,TransLine,9999,,34265,"LINESTRING (940668.3989524876 453850.0373720034, 940670.9367717464 453938.3653927103, 940671.1026778839 453943.9819040062)",5.6591299047334624,34752.029360657594,1.3217397995791509,45.49875701149322
66,"[158497, 158008]","[2087, 2080]","[254.0, 264.0]",518,18.8,44.41940307617188,4.436297416687012,134.2656,4.1958,40.74700164794922,-105.10099792480469,United States,Colorado,Larimer,1644.543701171875,-7,"{""13.0"": 1.0, ""14.0"": 1.0, ""15.0"": 1.0, ""16.0"": 2.0, ""17.0"": 2.0, ""19.0"": 2.0, ""21.0"": 1.0, ""25.0"": 1.0, ""27.0"": 1.0, ""28.0"": 1.0, ""29.0"": 1.0, ""31.0"": 1.0, ""32.0"": 2.0, ""34.0"": 1.0, ""36.0"": 1.0, ""37.0"": 2.0, ""38.0"": 3.0, ""39.0"": 1.0, ""40.0"": 1.0, ""44.0"": 1.0, ""46.0"": 2.0, ""47.0"": 1.0, ""48.0"": 4.0, ""49.0"": 2.0, ""53.0"": 3.0, ""54.0"": 2.0, ""55.0"": 3.0, ""56.0"": 1.0, ""57.0"": 1.0, ""58.0"": 5.0, ""59.0"": 3.0, ""60.0"": 4.0, ""61.0"": 1.0, ""62.0"": 1.0, ""63.0"": 2.0, ""64.0"": 6.0, ""65.0"": 2.0, ""66.0"": 2.0, ""67.0"": 2.0, ""68.0"": 3.0, ""70.0"": 7.0, ""71.0"": 116.0, ""72.0"": 19.0, ""73.0"": 9.0, ""74.0"": 15.0, ""75.0"": 16.0, ""76.0"": 13.0, ""77.0"": 14.0, ""78.0"": 13.0, ""79.0"": 12.0, ""80.0"": 18.0, ""81.0"": 16.0, ""82.0"": 100.0, ""83.0"": 7.0, ""84.0"": 10.0, ""85.0"": 4.0, ""86.0"": 10.0, ""87.0"": 9.0, ""88.0"": 5.0, ""89.0"": 7.0, ""91.0"": 4.0, ""92.0"": 2.0, ""93.0"": 11.0, ""94.0"": 4.0}",,"{""6.0"": 518.0}",1038,5,118,0,13.2,TransLine,9999,,4808,"LINESTRING (955029.1304137921 459733.6019483046, 955019.6298688516 459733.8267728189, 954931.596994888 459735.9884684607)",4.4422751515500325,30289.82298073397,1.1588306100979564,45.57823368626985
67,"[158497, 158498, 158009]","[2087, 2088, 2081]","[26.0, 109.0, 294.0]",429,18.97,43.88559341430664,4.4898200035095215,111.1968,3.4749,40.74700164794922,-105.06600189208984,United States,Colorado,Larimer,1646.7933349609375,-7,"{""14.0"": 1.0, ""17.0"": 1.0, ""34.0"": 1.0, ""37.0"": 2.0, ""39.0"": 2.0, ""40.0"": 1.0, ""45.0"": 1.0, ""46.0"": 2.0, ""48.0"": 1.0, ""49.0"": 1.0, ""50.0"": 1.0, ""53.0"": 2.0, ""54.0"": 1.0, ""55.0"": 2.0, ""56.0"": 1.0, ""57.0"": 3.0, ""58.0"": 1.0, ""59.0"": 1.0, ""60.0"": 2.0, ""61.0"": 5.0, ""62.0"": 1.0, ""63.0"": 7.0, ""64.0"": 1.0, ""65.0"": 4.0, ""66.0"": 8.0, ""68.0"": 3.0, ""69.0"": 2.0, ""70.0"": 5.0, ""71.0"": 95.0, ""72.0"": 19.0, ""73.0"": 13.0, ""74.0"": 5.0, ""75.0"": 13.0, ""76.0"": 7.0, ""77.0"": 8.0, ""78.0"": 12.0, ""79.0"": 5.0, ""80.0"": 10.0, ""81.0"": 23.0, ""82.0"": 124.0, ""83.0"": 9.0, ""84.0"": 7.0, ""85.0"": 5.0, ""86.0"": 3.0, ""87.0"": 4.0, ""88.0"": 2.0, ""91.0"": 2.0}",,"{""6.0"": 429.0}",1039,5,119,0,13.2,TransLine,9999,,4808,"LINESTRING (955029.1304137921 459733.6019483046, 955019.6298688516 459733.8267728189, 954931.596994888 459735.9884684607)",2.745286883040679,24066.96700011017,0.9124814865771954,44.798074900883826
68,"[158498, 158499, 158009, 158010]","[2088, 2089, 2081, 2082]","[71.0, 9.0, 57.0, 27.0]",164,18.97,43.90562438964844,4.484146595001222,42.5088,1.3284,40.74700164794922,-105.03199768066406,United States,Colorado,Larimer,1635.360107421875,-7,"{""13.0"": 3.0, ""15.0"": 1.0, ""16.0"": 1.0, ""17.0"": 2.0, ""21.0"": 1.0, ""26.0"": 1.0, ""34.0"": 1.0, ""36.0"": 1.0, ""38.0"": 1.0, ""47.0"": 1.0, ""48.0"": 1.0, ""50.0"": 1.0, ""55.0"": 4.0, ""57.0"": 2.0, ""58.0"": 1.0, ""59.0"": 3.0, ""60.0"": 3.0, ""61.0"": 2.0, ""63.0"": 1.0, ""64.0"": 3.0, ""65.0"": 2.0, ""66.0"": 3.0, ""67.0"": 1.0, ""68.0"": 5.0, ""69.0"": 1.0, ""70.0"": 8.0, ""71.0"": 36.0, ""72.0"": 7.0, ""73.0"": 1.0, ""74.0"": 3.0, ""75.0"": 7.0, ""76.0"": 2.0, ""77.0"": 2.0, ""78.0"": 6.0, ""79.0"": 5.0, ""80.0"": 5.0, ""81.0"": 8.0, ""82.0"": 24.0, ""83.0"": 1.0, ""86.0"": 1.0, ""87.0"": 1.0, ""94.0"": 1.0}","{""1.0"": 0.0}","{""6.0"": 164.0}",1040,5,120,0,13.2,TransLine,9999,,4809,"LINESTRING (955019.6298688516 459733.8267728189, 955023.6139229671 459810.2162770001)",1.4501782570651751,19317.803668658,0.7324532804986995,44.63807767014714
69,"[484937, 484936, 158010]","[2122, 2121, 2082]","[105.0, 207.0, 48.0]",360,19.95,41.8435173034668,4.6978583335876465,93.312,2.9160000000000004,40.74599838256836,-104.9980010986328,United States,Colorado,Larimer,1625.3133544921875,-7,"{""13.0"": 1.0, ""15.0"": 1.0, ""17.0"": 3.0, ""19.0"": 2.0, ""20.0"": 2.0, ""25.0"": 2.0, ""29.0"": 1.0, ""30.0"": 1.0, ""31.0"": 1.0, ""32.0"": 1.0, ""33.0"": 1.0, ""35.0"": 1.0, ""37.0"": 2.0, ""39.0"": 1.0, ""40.0"": 1.0, ""44.0"": 1.0, ""45.0"": 1.0, ""46.0"": 1.0, ""49.0"": 1.0, ""53.0"": 3.0, ""54.0"": 4.0, ""55.0"": 6.0, ""56.0"": 1.0, ""57.0"": 4.0, ""58.0"": 4.0, ""59.0"": 7.0, ""60.0"": 6.0, ""61.0"": 5.0, ""62.0"": 4.0, ""63.0"": 2.0, ""64.0"": 6.0, ""65.0"": 1.0, ""66.0"": 3.0, ""67.0"": 12.0, ""68.0"": 4.0, ""69.0"": 8.0, ""70.0"": 6.0, ""71.0"": 10.0, ""72.0"": 2.0, ""73.0"": 3.0, ""74.0"": 4.0, ""75.0"": 2.0, ""76.0"": 4.0, ""77.0"": 4.0, ""78.0"": 10.0, ""79.0"": 6.0, ""80.0"": 1.0, ""81.0"": 28.0, ""82.0"": 149.0, ""83.0"": 3.0, ""84.0"": 2.0, ""85.0"": 2.0, ""86.0"": 5.0, ""87.0"": 4.0, ""88.0"": 1.0, ""89.0"": 1.0, ""91.0"": 1.0, ""92.0"": 3.0, ""93.0"": 2.0, ""94.0"": 2.0}","{""1.0"": 136.0, ""1.3333334"": 1.0, ""1.6666666"": 1.0, ""1.75"": 1.0, ""2.0"": 105.0}","{""3.0"": 2.0, ""4.0"": 4.0, ""5.0"": 10.0, ""6.0"": 344.0}",1041,5,121,0,13.2,TransLine,9999,,4809,"LINESTRING (955019.6298688516 459733.8267728189, 955023.6139229671 459810.2162770001)",1.6452429640629775,20033.105949218934,0.7220533447431737,42.56557064820997
70,"[485289, 484937, 485286, 484936]","[2128, 2122, 2127, 2121]","[108.0, 14.0, 99.0, 257.0]",478,20.12,41.481353759765625,4.734418869018555,123.8976,3.8718,40.74599838256836,-104.96399688720705,United States,Colorado,Larimer,1646.572509765625,-7,"{""13.0"": 2.0, ""14.0"": 1.0, ""15.0"": 4.0, ""16.0"": 4.0, ""17.0"": 2.0, ""18.0"": 1.0, ""19.0"": 1.0, ""26.0"": 1.0, ""27.0"": 1.0, ""28.0"": 1.0, ""29.0"": 1.0, ""31.0"": 1.0, ""32.0"": 1.0, ""33.0"": 1.0, ""34.0"": 2.0, ""35.0"": 2.0, ""37.0"": 1.0, ""38.0"": 5.0, ""39.0"": 5.0, ""45.0"": 3.0, ""46.0"": 1.0, ""47.0"": 4.0, ""48.0"": 6.0, ""49.0"": 7.0, ""50.0"": 4.0, ""53.0"": 7.0, ""54.0"": 10.0, ""55.0"": 8.0, ""56.0"": 10.0, ""57.0"": 6.0, ""58.0"": 9.0, ""59.0"": 3.0, ""60.0"": 8.0, ""61.0"": 2.0, ""62.0"": 6.0, ""63.0"": 11.0, ""64.0"": 5.0, ""65.0"": 8.0, ""66.0"": 12.0, ""67.0"": 11.0, ""68.0"": 13.0, ""69.0"": 4.0, ""70.0"": 11.0, ""71.0"": 134.0, ""72.0"": 17.0, ""73.0"": 3.0, ""74.0"": 5.0, ""75.0"": 9.0, ""76.0"": 5.0, ""77.0"": 5.0, ""78.0"": 5.0, ""79.0"": 7.0, ""80.0"": 5.0, ""81.0"": 10.0, ""82.0"": 63.0, ""84.0"": 2.0, ""86.0"": 1.0, ""92.0"": 1.0}","{""1.0"": 298.0, ""1.5"": 4.0, ""2.0"": 22.0}","{""3.0"": 49.0, ""5.0"": 10.0, ""6.0"": 419.0}",1042,5,122,0,13.2,TransLine,9999,,215468,"LINESTRING (956106.544671389 458670.0732547637, 956109.1564696929 458677.6364458849, 956110.3075963946 458680.9492949157, 956115.4908650637 458727.2824985868, 956069.7239802608 458726.5949865538)",2.9164059551646035,24694.4606375886,0.8825758328522654,42.363929592617886
73,"[489370, 489372]","[2256, 2257]","[92.0, 32.0]",124,20.35,41.05257797241211,4.767483711242676,32.1408,1.0044,40.74499893188477,-104.75900268554688,United States,Colorado,Weld,1618.030029296875,-7,"{""46.0"": 1.0, ""47.0"": 2.0, ""50.0"": 3.0, ""53.0"": 5.0, ""55.0"": 6.0, ""56.0"": 3.0, ""57.0"": 2.0, ""58.0"": 1.0, ""59.0"": 1.0, ""60.0"": 1.0, ""61.0"": 3.0, ""62.0"": 1.0, ""63.0"": 1.0, ""64.0"": 1.0, ""65.0"": 4.0, ""68.0"": 1.0, ""69.0"": 1.0, ""70.0"": 6.0, ""71.0"": 61.0, ""72.0"": 1.0, ""73.0"": 3.0, ""82.0"": 16.0}","{""1.0"": 24.0}","{""1.0"": 124.0}",1048,5,128,0,12.47,TransLine,9999,,4881,"LINESTRING (977093.0230011075 460406.4876817662, 977392.0027218452 460410.1483877388)",0.8717265893477898,17196.621403138346,0.6077845549368331,41.660362527348944
84,"[527312, 528175]","[3170, 3183]","[474.0, 188.0]",662,20.4,40.96740341186523,4.802432060241699,171.5904,5.3622,40.72800064086914,-103.3270034790039,United States,Colorado,Logan,1277.0062255859375,-7,"{""29.0"": 1.0, ""31.0"": 1.0, ""32.0"": 1.0, ""34.0"": 2.0, ""35.0"": 2.0, ""36.0"": 1.0, ""37.0"": 1.0, ""38.0"": 3.0, ""39.0"": 2.0, ""45.0"": 1.0, ""46.0"": 1.0, ""54.0"": 1.0, ""57.0"": 2.0, ""59.0"": 1.0, ""60.0"": 1.0, ""61.0"": 1.0, ""62.0"": 1.0, ""63.0"": 1.0, ""64.0"": 1.0, ""65.0"": 10.0, ""66.0"": 10.0, ""67.0"": 4.0, ""69.0"": 4.0, ""70.0"": 2.0, ""71.0"": 373.0, ""72.0"": 27.0, ""73.0"": 7.0, ""74.0"": 5.0, ""75.0"": 13.0, ""76.0"": 11.0, ""77.0"": 6.0, ""78.0"": 10.0, ""79.0"": 7.0, ""80.0"": 12.0, ""81.0"": 15.0, ""82.0"": 119.0, ""86.0"": 1.0, ""91.0"": 1.0}","{""1.0"": 146.0}","{""9.0"": 662.0}",1090,5,170,0,13.2,TransLine,9999,,2013,"LINESTRING (1104451.990070768 455372.3172556764, 1104415.443586478 455368.2679710193)",5.710029193544421,34938.67705272739,1.2317220289977584,42.199125440862986
85,"[528175, 528949]","[3183, 3189]","[392.0, 30.0]",422,20.39,41.00199508666992,4.8000755310058585,109.3824,3.4182,40.72700119018555,-103.29299926757812,United States,Colorado,Logan,1266.356201171875,-7,"{""31.0"": 1.0, ""35.0"": 1.0, ""36.0"": 2.0, ""37.0"": 2.0, ""40.0"": 1.0, ""45.0"": 1.0, ""48.0"": 1.0, ""49.0"": 3.0, ""50.0"": 1.0, ""54.0"": 5.0, ""56.0"": 2.0, ""58.0"": 2.0, ""59.0"": 2.0, ""60.0"": 2.0, ""62.0"": 3.0, ""64.0"": 2.0, ""65.0"": 6.0, ""66.0"": 2.0, ""67.0"": 4.0, ""68.0"": 3.0, ""69.0"": 8.0, ""70.0"": 2.0, ""71.0"": 65.0, ""72.0"": 10.0, ""73.0"": 3.0, ""74.0"": 7.0, ""75.0"": 10.0, ""76.0"": 9.0, ""77.0"": 7.0, ""78.0"": 11.0, ""79.0"": 6.0, ""80.0"": 8.0, ""81.0"": 11.0, ""82.0"": 219.0}","{""1.0"": 4.0}","{""9.0"": 422.0}",1091,5,171,0,13.2,TransLine,9999,,1357,"LINESTRING (1106988.054084832 459205.5232072955, 1106928.458260635 459203.9841809383)",4.133691097627482,29158.245254999976,1.0282981284298232,42.030293215099746
86,[528949],[3189],[348.0],348,20.3,41.183685302734375,4.788000583648682,90.2016,2.8188,40.72700119018555,-103.25900268554688,United States,Colorado,Logan,1262.1500244140625,-7,"{""53.0"": 1.0, ""59.0"": 1.0, ""61.0"": 1.0, ""62.0"": 1.0, ""63.0"": 4.0, ""65.0"": 2.0, ""66.0"": 2.0, ""68.0"": 1.0, ""69.0"": 6.0, ""70.0"": 5.0, ""71.0"": 158.0, ""72.0"": 6.0, ""73.0"": 3.0, ""74.0"": 2.0, ""75.0"": 9.0, ""76.0"": 7.0, ""77.0"": 7.0, ""78.0"": 4.0, ""79.0"": 4.0, ""80.0"": 9.0, ""81.0"": 14.0, ""82.0"": 101.0}",,"{""9.0"": 348.0}",1092,5,172,0,13.2,TransLine,9999,,1357,"LINESTRING (1106988.054084832 459205.5232072955, 1106928.458260635 459203.9841809383)",2.627234606163226,23634.069300800547,0.8372959418009689,42.02098124453535
87,"[528949, 530727]","[3189, 3206]","[12.0, 396.0]",408,20.11,41.4804801940918,4.765676021575928,105.7536,3.3048,40.72600173950195,-103.2249984741211,United States,Colorado,Logan,1244.4000244140625,-7,"{""29.0"": 1.0, ""33.0"": 1.0, ""34.0"": 1.0, ""36.0"": 1.0, ""40.0"": 3.0, ""44.0"": 1.0, ""45.0"": 1.0, ""46.0"": 1.0, ""47.0"": 1.0, ""49.0"": 1.0, ""53.0"": 2.0, ""54.0"": 3.0, ""55.0"": 4.0, ""56.0"": 2.0, ""57.0"": 2.0, ""58.0"": 1.0, ""60.0"": 1.0, ""61.0"": 2.0, ""62.0"": 2.0, ""63.0"": 2.0, ""64.0"": 2.0, ""65.0"": 3.0, ""66.0"": 5.0, ""68.0"": 3.0, ""69.0"": 4.0, ""70.0"": 4.0, ""71.0"": 320.0, ""72.0"": 3.0, ""73.0"": 3.0, ""75.0"": 7.0, ""76.0"": 2.0, ""77.0"": 2.0, ""78.0"": 2.0, ""80.0"": 3.0, ""82.0"": 8.0, ""85.0"": 1.0, ""86.0"": 1.0, ""87.0"": 1.0, ""88.0"": 1.0}","{""1.0"": 17.0}","{""9.0"": 408.0}",1093,5,173,0,13.2,TransLine,9999,,1357,"LINESTRING (1106988.054084832 459205.5232072955, 1106928.458260635 459203.9841809383)",1.6890277160028058,20193.66463458229,0.7223180267479321,42.202798220839725
88,"[530727, 531186]","[3206, 3209]","[179.0, 615.0]",794,20.1,41.44011306762695,4.771195888519287,205.8048,6.4314,40.724998474121094,-103.19000244140624,United States,Colorado,Logan,1214.2750244140625,-7,"{""36.0"": 1.0, ""38.0"": 1.0, ""40.0"": 1.0, ""45.0"": 1.0, ""47.0"": 1.0, ""49.0"": 2.0, ""53.0"": 1.0, ""56.0"": 1.0, ""57.0"": 2.0, ""58.0"": 1.0, ""59.0"": 1.0, ""60.0"": 1.0, ""61.0"": 3.0, ""62.0"": 2.0, ""63.0"": 2.0, ""64.0"": 4.0, ""65.0"": 4.0, ""66.0"": 2.0, ""67.0"": 7.0, ""68.0"": 6.0, ""69.0"": 9.0, ""70.0"": 8.0, ""71.0"": 356.0, ""72.0"": 31.0, ""73.0"": 13.0, ""74.0"": 10.0, ""75.0"": 10.0, ""76.0"": 16.0, ""77.0"": 13.0, ""78.0"": 16.0, ""79.0"": 16.0, ""80.0"": 22.0, ""81.0"": 29.0, ""82.0"": 192.0, ""83.0"": 7.0, ""84.0"": 1.0, ""85.0"": 1.0}","{""1.0"": 318.0}","{""9.0"": 794.0}",1094,5,174,0,13.2,TransLine,9999,,1476,"LINESTRING (1109548.227374974 460912.1147341878, 1109611.196369798 460914.2645842832)",0.5916867083485511,16169.715159514135,0.5785525030073659,42.01866557063432
89,"[531186, 532617]","[3209, 3223]","[267.0, 551.0]",818,20.1,41.48839569091797,4.7682838439941415,212.0256,6.6258,40.724998474121094,-103.15599822998048,United States,Colorado,Logan,1200.47509765625,-7,"{""44.0"": 1.0, ""46.0"": 1.0, ""49.0"": 1.0, ""50.0"": 1.0, ""53.0"": 1.0, ""55.0"": 1.0, ""56.0"": 1.0, ""57.0"": 1.0, ""58.0"": 3.0, ""59.0"": 1.0, ""60.0"": 1.0, ""61.0"": 1.0, ""62.0"": 1.0, ""63.0"": 5.0, ""64.0"": 2.0, ""65.0"": 1.0, ""66.0"": 1.0, ""67.0"": 2.0, ""68.0"": 3.0, ""69.0"": 2.0, ""70.0"": 3.0, ""71.0"": 214.0, ""72.0"": 14.0, ""73.0"": 13.0, ""74.0"": 5.0, ""75.0"": 12.0, ""76.0"": 12.0, ""77.0"": 5.0, ""78.0"": 13.0, ""79.0"": 14.0, ""80.0"": 20.0, ""81.0"": 25.0, ""82.0"": 423.0, ""83.0"": 5.0, ""84.0"": 4.0, ""85.0"": 3.0, ""86.0"": 1.0, ""87.0"": 1.0}","{""1.0"": 289.0}","{""9.0"": 818.0}",1095,5,175,0,13.2,TransLine,9999,,1451,"LINESTRING (1112018.509655189 461395.4463487659, 1112018.280639438 461407.1735516698, 1112012.702139802 461689.1268149671)",0.2905607880035753,15065.486409609111,0.5390431519135036,42.027438842831465
90,"[532617, 533129]","[3223, 3228]","[306.0, 220.0]",526,20.1,41.519432067871094,4.764326572418213,136.3392,4.2606,40.7239990234375,-103.12200164794922,United States,Colorado,Logan,1187.8062744140625,-7,"{""36.0"": 1.0, ""39.0"": 1.0, ""47.0"": 1.0, ""50.0"": 3.0, ""56.0"": 1.0, ""57.0"": 2.0, ""59.0"": 1.0, ""61.0"": 1.0, ""63.0"": 1.0, ""64.0"": 1.0, ""65.0"": 3.0, ""66.0"": 1.0, ""68.0"": 3.0, ""69.0"": 1.0, ""70.0"": 1.0, ""71.0"": 53.0, ""72.0"": 12.0, ""73.0"": 8.0, ""74.0"": 7.0, ""75.0"": 4.0, ""76.0"": 6.0, ""77.0"": 12.0, ""78.0"": 10.0, ""79.0"": 8.0, ""80.0"": 13.0, ""81.0"": 19.0, ""82.0"": 318.0, ""83.0"": 11.0, ""84.0"": 4.0, ""85.0"": 1.0, ""86.0"": 2.0, ""87.0"": 6.0, ""88.0"": 3.0, ""92.0"": 3.0, ""93.0"": 2.0, ""94.0"": 2.0}","{""1.0"": 268.0}","{""9.0"": 526.0}",1096,5,176,0,13.2,TransLine,9999,,1479,"LINESTRING (1114122.087067865 461076.0416405795, 1114122.310301388 461099.375322382)",0.8772952001991448,17217.041499130264,0.6160258455661511,42.13545791343724
91,"[533129, 534779]","[3228, 3237]","[582.0, 237.0]",819,20.1,41.49647903442383,4.762290000915527,212.2848,6.6339,40.722999572753906,-103.08799743652344,United States,Colorado,Logan,1174.8812255859375,-7,"{""32.0"": 1.0, ""33.0"": 1.0, ""36.0"": 2.0, ""37.0"": 2.0, ""39.0"": 1.0, ""45.0"": 1.0, ""47.0"": 1.0, ""48.0"": 3.0, ""50.0"": 1.0, ""53.0"": 1.0, ""57.0"": 1.0, ""58.0"": 3.0, ""59.0"": 2.0, ""60.0"": 2.0, ""61.0"": 1.0, ""62.0"": 1.0, ""63.0"": 2.0, ""65.0"": 4.0, ""66.0"": 1.0, ""67.0"": 3.0, ""68.0"": 1.0, ""69.0"": 7.0, ""70.0"": 3.0, ""71.0"": 134.0, ""72.0"": 21.0, ""73.0"": 10.0, ""74.0"": 8.0, ""75.0"": 27.0, ""76.0"": 16.0, ""77.0"": 21.0, ""78.0"": 22.0, ""79.0"": 25.0, ""80.0"": 13.0, ""81.0"": 36.0, ""82.0"": 375.0, ""83.0"": 15.0, ""84.0"": 6.0, ""85.0"": 4.0, ""86.0"": 12.0, ""87.0"": 7.0, ""88.0"": 3.0, ""89.0"": 6.0, ""91.0"": 1.0, ""92.0"": 2.0, ""93.0"": 2.0, ""94.0"": 8.0}","{""1.0"": 418.0}","{""9.0"": 819.0}",1097,5,177,0,13.2,TransLine,9999,,1479,"LINESTRING (1114122.087067865 461076.0416405795, 1114122.310301388 461099.375322382)",2.552178997464385,23358.8403837019,0.8357794455883508,42.33225848001218
92,"[534779, 534662, 535525]","[3237, 3236, 3239]","[709.0, 5.0, 1.0]",784,20.1,41.43568801879883,4.763174533843994,203.2128,6.3504,40.722999572753906,-103.0540008544922,United States,Colorado,Logan,1207.78662109375,-7,"{""49.0"": 1.0, ""50.0"": 1.0, ""53.0"": 2.0, ""56.0"": 1.0, ""59.0"": 1.0, ""60.0"": 1.0, ""61.0"": 2.0, ""62.0"": 4.0, ""63.0"": 1.0, ""64.0"": 1.0, ""65.0"": 2.0, ""66.0"": 1.0, ""67.0"": 4.0, ""68.0"": 9.0, ""69.0"": 3.0, ""70.0"": 4.0, ""71.0"": 426.0, ""72.0"": 19.0, ""73.0"": 11.0, ""74.0"": 7.0, ""75.0"": 20.0, ""76.0"": 6.0, ""77.0"": 11.0, ""78.0"": 10.0, ""79.0"": 9.0, ""80.0"": 8.0, ""81.0"": 13.0, ""82.0"": 137.0}","{""1.0"": 2.0}","{""9.0"": 715.0}",1098,5,178,0,13.2,TransLine,9999,,1350,"LINESTRING (1115955.926789601 465977.6559441491, 1115927.041579734 465976.2079211392, 1115909.040588534 465975.7778666695)",4.0239389961488055,28755.784298877672,1.0288319430810309,42.46451996187986
97,"[158002, 158003]","[2074, 2075]","[1.0, 19.0]",20,18.79,44.43579864501953,4.375199794769287,5.183999999999998,0.16199999999999998,40.72100067138672,-105.30500030517578,United States,Colorado,Larimer,2060.50634765625,-7,"{""35.0"": 1.0, ""49.0"": 1.0, ""53.0"": 1.0, ""54.0"": 1.0, ""55.0"": 2.0, ""56.0"": 2.0, ""57.0"": 3.0, ""60.0"": 2.0, ""61.0"": 1.0, ""63.0"": 1.0, ""64.0"": 2.0, ""68.0"": 1.0, ""69.0"": 1.0, ""70.0"": 1.0}",,"{""6.0"": 20.0}",1216,6,112,0,13.2,TransLine,9999,,34317,"LINESTRING (939605.379986126 452751.6079747743, 939614.4690377417 452752.3372697574, 939687.2105451187 452758.1845041792)",6.632960690506192,38323.06685208621,1.4664065912760609,45.90220523629559
98,"[158006, 158007, 157518]","[2078, 2079, 2069]","[72.0, 27.0, 2.0]",101,19.04,43.86760711669922,4.464554786682129,26.1792,0.8180999999999999,40.72100067138672,-105.16899871826172,United States,Colorado,Larimer,1693.9166259765625,-7,"{""33.0"": 1.0, ""35.0"": 1.0, ""40.0"": 1.0, ""44.0"": 1.0, ""45.0"": 2.0, ""46.0"": 1.0, ""47.0"": 4.0, ""49.0"": 2.0, ""50.0"": 2.0, ""53.0"": 4.0, ""54.0"": 4.0, ""55.0"": 3.0, ""56.0"": 3.0, ""57.0"": 2.0, ""58.0"": 2.0, ""59.0"": 3.0, ""60.0"": 4.0, ""61.0"": 2.0, ""62.0"": 6.0, ""63.0"": 3.0, ""64.0"": 3.0, ""65.0"": 2.0, ""66.0"": 3.0, ""67.0"": 1.0, ""68.0"": 3.0, ""69.0"": 4.0, ""70.0"": 7.0, ""71.0"": 27.0}",,"{""6.0"": 101.0}",1220,6,116,0,13.2,TransLine,9999,,34265,"LINESTRING (940668.3989524876 453850.0373720034, 940670.9367717464 453938.3653927103, 940671.1026778839 453943.9819040062)",3.2731227296153205,26002.541049499374,0.9822385902431572,44.849845706942375
